0.5 0.3; 131.54771773 -141.8222804 114.89614666 -151.32875141; 0.15191543 0.15303406 0.13413646 0.13011716
0.5 0.3; 131.55070115 -141.79786857 114.83887125 -151.3108313; 0.15192427 0.15302312 0.13413142 0.13013255
0.5 0.3; 131.55368457 -141.77345673 114.78159584 -151.29291119; 0.15193311 0.15301218 0.13412637 0.13014795
0.5 0.3; 131.55666799 -141.7490449 114.72432043 -151.27499108; 0.15194195 0.15300124 0.13412132 0.13016334
0.5 0.3; 131.5596514 -141.72463306 114.66704503 -151.25707097; 0.15195079 0.1529903 0.13411628 0.13017873
0.5 0.3; 131.56263482 -141.70022123 114.60976962 -151.23915086; 0.15195963 0.15297936 0.13411123 0.13019413
0.5 0.3; 131.56561824 -141.6758094 114.55249421 -151.22123075; 0.15196847 0.15296842 0.13410619 0.13020952
0.5 0.3; 131.56860165 -141.65139756 114.4952188 -151.20331064; 0.15197731 0.15295748 0.13410114 0.13022491
0.5 0.3; 131.57158507 -141.62698573 114.4379434 -151.18539053; 0.15198615 0.15294654 0.1340961 0.13024031
0.5 0.3; 131.57456849 -141.6025739 114.38066799 -151.16747042; 0.15199499 0.1529356 0.13409105 0.1302557
0.5 0.3; 131.5775519 -141.57816206 114.32339258 -151.14955031; 0.15200383 0.15292467 0.13408601 0.1302711
0.5 0.3; 131.58053532 -141.55375023 114.26611717 -151.1316302; 0.15201267 0.15291373 0.13408096 0.13028649
0.5 0.3; 131.58351874 -141.5293384 114.20884176 -151.11371009; 0.15202152 0.15290279 0.13407592 0.13030188
0.5 0.3; 131.58650215 -141.50492656 114.15156636 -151.09578998; 0.15203036 0.15289185 0.13407087 0.13031728
0.5 0.3; 131.58948557 -141.48051473 114.09429095 -151.07786987; 0.1520392 0.15288091 0.13406583 0.13033267
0.5 0.3; 131.59246899 -141.45610289 114.03701554 -151.05994976; 0.15204804 0.15286997 0.13406078 0.13034806
0.5 0.3; 131.5954524 -141.43169106 113.97974013 -151.04202965; 0.15205688 0.15285903 0.13405573 0.13036346
0.5 0.3; 131.59843582 -141.40727923 113.92246473 -151.02410954; 0.15206572 0.15284809 0.13405069 0.13037885
0.5 0.3; 131.60141924 -141.38286739 113.86518932 -151.00618942; 0.15207456 0.15283715 0.13404564 0.13039424
0.5 0.3; 131.60440265 -141.35845556 113.80791391 -150.98826931; 0.1520834 0.15282621 0.1340406 0.13040964
0.5 0.3; 131.60738607 -141.33404373 113.7506385 -150.9703492; 0.15209224 0.15281527 0.13403555 0.13042503
0.5 0.3; 131.61036949 -141.30963189 113.6933631 -150.95242909; 0.15210108 0.15280434 0.13403051 0.13044042
0.5 0.3; 131.6133529 -141.28522006 113.63608769 -150.93450898; 0.15210992 0.1527934 0.13402546 0.13045582
0.5 0.3; 131.61633632 -141.26080822 113.57881228 -150.91658887; 0.15211876 0.15278246 0.13402042 0.13047121
0.5 0.3; 131.61931974 -141.23639639 113.52153687 -150.89866876; 0.1521276 0.15277152 0.13401537 0.13048661
0.5 0.3; 131.62230315 -141.21198456 113.46426146 -150.88074865; 0.15213644 0.15276058 0.13401033 0.130502
0.5 0.3; 131.62528657 -141.18757272 113.40698606 -150.86282854; 0.15214528 0.15274964 0.13400528 0.13051739
0.5 0.3; 131.62826999 -141.16316089 113.34971065 -150.84490843; 0.15215412 0.1527387 0.13400023 0.13053279
0.5 0.3; 131.6312534 -141.13874906 113.29243524 -150.82698832; 0.15216296 0.15272776 0.13399519 0.13054818
0.5 0.3; 131.63423682 -141.11433722 113.23515983 -150.80906821; 0.1521718 0.15271682 0.13399014 0.13056357
0.5 0.3; 131.63722024 -141.08992539 113.17788443 -150.7911481; 0.15218064 0.15270588 0.1339851 0.13057897
0.5 0.3; 131.64020365 -141.06551355 113.12060902 -150.77322799; 0.15218949 0.15269494 0.13398005 0.13059436
0.5 0.3; 131.64318707 -141.04110172 113.06333361 -150.75530788; 0.15219833 0.152684 0.13397501 0.13060975
0.5 0.3; 131.64617049 -141.01668989 113.0060582 -150.73738777; 0.15220717 0.15267307 0.13396996 0.13062515
0.5 0.3; 131.64915391 -140.99227805 112.9487828 -150.71946766; 0.15221601 0.15266213 0.13396492 0.13064054
0.5 0.3; 131.65213732 -140.96786622 112.89150739 -150.70154755; 0.15222485 0.15265119 0.13395987 0.13065594
0.5 0.3; 131.65512074 -140.94345439 112.83423198 -150.68362744; 0.15223369 0.15264025 0.13395483 0.13067133
0.5 0.3; 131.65810416 -140.91904255 112.77695657 -150.66570733; 0.15224253 0.15262931 0.13394978 0.13068672
0.5 0.3; 131.66108757 -140.89463072 112.71968117 -150.64778722; 0.15225137 0.15261837 0.13394473 0.13070212
0.5 0.3; 131.66407099 -140.87021889 112.66240576 -150.62986711; 0.15226021 0.15260743 0.13393969 0.13071751
0.5 0.3; 131.66705441 -140.84580705 112.60513035 -150.611947; 0.15226905 0.15259649 0.13393464 0.1307329
0.5 0.3; 131.67003782 -140.82139522 112.54785494 -150.59402689; 0.15227789 0.15258555 0.1339296 0.1307483
0.5 0.3; 131.67302124 -140.79698338 112.49057953 -150.57610677; 0.15228673 0.15257461 0.13392455 0.13076369
0.5 0.3; 131.67600466 -140.77257155 112.43330413 -150.55818666; 0.15229557 0.15256367 0.13391951 0.13077908
0.5 0.3; 131.67898807 -140.74815972 112.37602872 -150.54026655; 0.15230441 0.15255274 0.13391446 0.13079448
0.5 0.3; 131.68197149 -140.72374788 112.31875331 -150.52234644; 0.15231325 0.1525418 0.13390942 0.13080987
0.5 0.3; 131.68495491 -140.69933605 112.2614779 -150.50442633; 0.15232209 0.15253086 0.13390437 0.13082526
0.5 0.3; 131.68793832 -140.67492422 112.2042025 -150.48650622; 0.15233093 0.15251992 0.13389933 0.13084066
0.5 0.3; 131.69092174 -140.65051238 112.14692709 -150.46858611; 0.15233977 0.15250898 0.13389428 0.13085605
0.5 0.3; 131.69390516 -140.62610055 112.08965168 -150.450666; 0.15234861 0.15249804 0.13388924 0.13087145
0.5 0.3; 131.69688857 -140.60168871 112.03237627 -150.43274589; 0.15235746 0.1524871 0.13388419 0.13088684
0.5 0.3; 131.69987199 -140.57727688 111.97510087 -150.41482578; 0.1523663 0.15247616 0.13387914 0.13090223
0.5 0.3; 131.70285541 -140.55286505 111.91782546 -150.39690567; 0.15237514 0.15246522 0.1338741 0.13091763
0.5 0.3; 131.70583882 -140.52845321 111.86055005 -150.37898556; 0.15238398 0.15245428 0.13386905 0.13093302
0.5 0.3; 131.70882224 -140.50404138 111.80327464 -150.36106545; 0.15239282 0.15244334 0.13386401 0.13094841
0.5 0.3; 131.71180566 -140.47962955 111.74599923 -150.34314534; 0.15240166 0.1524324 0.13385896 0.13096381
0.5 0.3; 131.71478907 -140.45521771 111.68872383 -150.32522523; 0.1524105 0.15242147 0.13385392 0.1309792
0.5 0.3; 131.71777249 -140.43080588 111.63144842 -150.30730512; 0.15241934 0.15241053 0.13384887 0.13099459
0.5 0.3; 131.72075591 -140.40639405 111.57417301 -150.28938501; 0.15242818 0.15239959 0.13384383 0.13100999
0.5 0.3; 131.72373932 -140.38198221 111.5168976 -150.2714649; 0.15243702 0.15238865 0.13383878 0.13102538
0.5 0.3; 131.72672274 -140.35757038 111.4596222 -150.25354479; 0.15244586 0.15237771 0.13383374 0.13104077
0.5 0.3; 131.72970616 -140.33315854 111.40234679 -150.23562468; 0.1524547 0.15236677 0.13382869 0.13105617
0.5 0.3; 131.73268957 -140.30874671 111.34507138 -150.21770457; 0.15246354 0.15235583 0.13382364 0.13107156
0.5 0.3; 131.73567299 -140.28433488 111.28779597 -150.19978446; 0.15247238 0.15234489 0.1338186 0.13108696
0.5 0.3; 131.73865641 -140.25992304 111.23052057 -150.18186435; 0.15248122 0.15233395 0.13381355 0.13110235
0.5 0.3; 131.74163983 -140.23551121 111.17324516 -150.16394424; 0.15249006 0.15232301 0.13380851 0.13111774
0.5 0.3; 131.74462324 -140.21109938 111.11596975 -150.14602412; 0.1524989 0.15231207 0.13380346 0.13113314
0.5 0.3; 131.74760666 -140.18668754 111.05869434 -150.12810401; 0.15250774 0.15230114 0.13379842 0.13114853
0.5 0.3; 131.75059008 -140.16227571 111.00141894 -150.1101839; 0.15251659 0.1522902 0.13379337 0.13116392
0.5 0.3; 131.75357349 -140.13786387 110.94414353 -150.09226379; 0.15252543 0.15227926 0.13378833 0.13117932
0.5 0.3; 131.75655691 -140.11345204 110.88686812 -150.07434368; 0.15253427 0.15226832 0.13378328 0.13119471
0.5 0.3; 131.75954033 -140.08904021 110.82959271 -150.05642357; 0.15254311 0.15225738 0.13377824 0.1312101
0.5 0.3; 131.76252374 -140.06462837 110.7723173 -150.03850346; 0.15255195 0.15224644 0.13377319 0.1312255
0.5 0.3; 131.76550716 -140.04021654 110.7150419 -150.02058335; 0.15256079 0.1522355 0.13376814 0.13124089
0.5 0.3; 131.76849058 -140.01580471 110.65776649 -150.00266324; 0.15256963 0.15222456 0.1337631 0.13125628
0.5 0.3; 131.77147399 -139.99139287 110.60049108 -149.98474313; 0.15257847 0.15221362 0.13375805 0.13127168
0.5 0.3; 131.77445741 -139.96698104 110.54321567 -149.96682302; 0.15258731 0.15220268 0.13375301 0.13128707
0.5 0.3; 131.77744083 -139.94256921 110.48594027 -149.94890291; 0.15259615 0.15219174 0.13374796 0.13130247
0.5 0.3; 131.78042424 -139.91815737 110.42866486 -149.9309828; 0.15260499 0.1521808 0.13374292 0.13131786
0.5 0.3; 131.78340766 -139.89374554 110.37138945 -149.91306269; 0.15261383 0.15216987 0.13373787 0.13133325
0.5 0.3; 131.78639108 -139.8693337 110.31411404 -149.89514258; 0.15262267 0.15215893 0.13373283 0.13134865
0.5 0.3; 131.78937449 -139.84492187 110.25683864 -149.87722247; 0.15263151 0.15214799 0.13372778 0.13136404
0.5 0.3; 131.79235791 -139.82051004 110.19956323 -149.85930236; 0.15264035 0.15213705 0.13372274 0.13137943
0.5 0.3; 131.79534133 -139.7960982 110.14228782 -149.84138225; 0.15264919 0.15212611 0.13371769 0.13139483
0.5 0.3; 131.79832474 -139.77168637 110.08501241 -149.82346214; 0.15265803 0.15211517 0.13371265 0.13141022
0.5 0.3; 131.80130816 -139.74727454 110.027737 -149.80554203; 0.15266687 0.15210423 0.1337076 0.13142561
0.5 0.3; 131.80429158 -139.7228627 109.9704616 -149.78762192; 0.15267571 0.15209329 0.13370255 0.13144101
0.5 0.3; 131.80727499 -139.69845087 109.91318619 -149.76970181; 0.15268456 0.15208235 0.13369751 0.1314564
0.5 0.3; 131.81025841 -139.67403903 109.85591078 -149.7517817; 0.1526934 0.15207141 0.13369246 0.1314718
0.5 0.3; 131.81324183 -139.6496272 109.79863537 -149.73386159; 0.15270224 0.15206047 0.13368742 0.13148719
0.5 0.3; 131.81622524 -139.62521537 109.74135997 -149.71594147; 0.15271108 0.15204954 0.13368237 0.13150258
0.5 0.3; 131.81920866 -139.60080353 109.68408456 -149.69802136; 0.15271992 0.1520386 0.13367733 0.13151798
0.5 0.3; 131.82219208 -139.5763917 109.62680915 -149.68010125; 0.15272876 0.15202766 0.13367228 0.13153337
0.5 0.3; 131.82517549 -139.55197987 109.56953374 -149.66218114; 0.1527376 0.15201672 0.13366724 0.13154876
0.5 0.3; 131.82815891 -139.52756803 109.51225834 -149.64426103; 0.15274644 0.15200578 0.13366219 0.13156416
0.5 0.3; 131.83114233 -139.5031562 109.45498293 -149.62634092; 0.15275528 0.15199484 0.13365715 0.13157955
0.5 0.3; 131.83412575 -139.47874436 109.39770752 -149.60842081; 0.15276412 0.1519839 0.1336521 0.13159494
0.5 0.3; 131.83710916 -139.45433253 109.34043211 -149.5905007; 0.15277296 0.15197296 0.13364705 0.13161034
0.5 0.3; 131.84009258 -139.4299207 109.28315671 -149.57258059; 0.1527818 0.15196202 0.13364201 0.13162573
0.5 0.3; 131.843076 -139.40550886 109.2258813 -149.55466048; 0.15279064 0.15195108 0.13363696 0.13164112
0.5 0.3; 131.84605941 -139.38109703 109.16860589 -149.53674037; 0.15279948 0.15194014 0.13363192 0.13165652
0.5 0.3; 131.84904283 -139.3566852 109.11133048 -149.51882026; 0.15280832 0.1519292 0.13362687 0.13167191
0.5 0.3; 131.85202625 -139.33227336 109.05405507 -149.50090015; 0.15281716 0.15191827 0.13362183 0.13168731
0.5 0.3; 131.85500966 -139.30786153 108.99677967 -149.48298004; 0.152826 0.15190733 0.13361678 0.1317027
0.5 0.3; 131.85799308 -139.2834497 108.93950426 -149.46505993; 0.15283484 0.15189639 0.13361174 0.13171809
0.5 0.3; 131.8609765 -139.25903786 108.88222885 -149.44713982; 0.15284368 0.15188545 0.13360669 0.13173349
0.5 0.3; 131.86395991 -139.23462603 108.82495344 -149.42921971; 0.15285253 0.15187451 0.13360165 0.13174888
0.5 0.3; 131.86694333 -139.21021419 108.76767804 -149.4112996; 0.15286137 0.15186357 0.1335966 0.13176427
0.5 0.3; 131.86992675 -139.18580236 108.71040263 -149.39337949; 0.15287021 0.15185263 0.13359155 0.13177967
0.5 0.3; 131.87291016 -139.16139053 108.65312722 -149.37545938; 0.15287905 0.15184169 0.13358651 0.13179506
0.5 0.3; 131.87589358 -139.13697869 108.59585181 -149.35753927; 0.15288789 0.15183075 0.13358146 0.13181045
0.5 0.3; 131.878877 -139.11256686 108.53857641 -149.33961916; 0.15289673 0.15181981 0.13357642 0.13182585
0.5 0.3; 131.88186041 -139.08815503 108.481301 -149.32169905; 0.15290557 0.15180887 0.13357137 0.13184124
0.5 0.3; 131.88484383 -139.06374319 108.42402559 -149.30377894; 0.15291441 0.15179794 0.13356633 0.13185663
0.5 0.3; 131.88782725 -139.03933136 108.36675018 -149.28585882; 0.15292325 0.151787 0.13356128 0.13187203
0.5 0.3; 131.89081066 -139.01491952 108.30947477 -149.26793871; 0.15293209 0.15177606 0.13355624 0.13188742
0.5 0.3; 131.89379408 -138.99050769 108.25219937 -149.2500186; 0.15294093 0.15176512 0.13355119 0.13190282
0.5 0.3; 131.8967775 -138.96609586 108.19492396 -149.23209849; 0.15294977 0.15175418 0.13354615 0.13191821
0.5 0.3; 131.89976091 -138.94168402 108.13764855 -149.21417838; 0.15295861 0.15174324 0.1335411 0.1319336
0.5 0.3; 131.90274433 -138.91727219 108.08037314 -149.19625827; 0.15296745 0.1517323 0.13353606 0.131949
0.5 0.3; 131.90572775 -138.89286036 108.02309774 -149.17833816; 0.15297629 0.15172136 0.13353101 0.13196439
0.5 0.3; 131.90871116 -138.86844852 107.96582233 -149.16041805; 0.15298513 0.15171042 0.13352596 0.13197978
0.5 0.3; 131.91169458 -138.84403669 107.90854692 -149.14249794; 0.15299397 0.15169948 0.13352092 0.13199518
0.5 0.3; 131.914678 -138.81962486 107.85127151 -149.12457783; 0.15300281 0.15168854 0.13351587 0.13201057
0.5 0.3; 131.91766141 -138.79521302 107.79399611 -149.10665772; 0.15301166 0.1516776 0.13351083 0.13202596
0.5 0.3; 131.92064483 -138.77080119 107.7367207 -149.08873761; 0.1530205 0.15166667 0.13350578 0.13204136
0.5 0.3; 131.92362825 -138.74638935 107.67944529 -149.0708175; 0.15302934 0.15165573 0.13350074 0.13205675
0.5 0.3; 131.92661167 -138.72197752 107.62216988 -149.05289739; 0.15303818 0.15164479 0.13349569 0.13207214
0.5 0.3; 131.92959508 -138.69756569 107.56489448 -149.03497728; 0.15304702 0.15163385 0.13349065 0.13208754
0.5 0.3; 131.9325785 -138.67315385 107.50761907 -149.01705717; 0.15305586 0.15162291 0.1334856 0.13210293
0.5 0.3; 131.93556192 -138.64874202 107.45034366 -148.99913706; 0.1530647 0.15161197 0.13348056 0.13211833
0.5 0.3; 131.93854533 -138.62433019 107.39306825 -148.98121695; 0.15307354 0.15160103 0.13347551 0.13213372
0.5 0.3; 131.94152875 -138.59991835 107.33579284 -148.96329684; 0.15308238 0.15159009 0.13347046 0.13214911
0.5 0.3; 131.94451217 -138.57550652 107.27851744 -148.94537673; 0.15309122 0.15157915 0.13346542 0.13216451
0.5 0.3; 131.94749558 -138.55109468 107.22124203 -148.92745662; 0.15310006 0.15156821 0.13346037 0.1321799
0.5 0.3; 131.950479 -138.52668285 107.16396662 -148.90953651; 0.1531089 0.15155727 0.13345533 0.13219529
0.5 0.3; 131.95346242 -138.50227102 107.10669121 -148.8916164; 0.15311774 0.15154633 0.13345028 0.13221069
0.5 0.3; 131.95644583 -138.47785918 107.04941581 -148.87369629; 0.15312658 0.1515354 0.13344524 0.13222608
0.5 0.3; 131.95942925 -138.45344735 106.9921404 -148.85577617; 0.15313542 0.15152446 0.13344019 0.13224147
0.5 0.3; 131.96241267 -138.42903552 106.93486499 -148.83785606; 0.15314426 0.15151352 0.13343515 0.13225687
0.5 0.3; 131.96539608 -138.40462368 106.87758958 -148.81993595; 0.1531531 0.15150258 0.1334301 0.13227226
0.5 0.3; 131.9683795 -138.38021185 106.82031418 -148.80201584; 0.15316194 0.15149164 0.13342506 0.13228766
0.5 0.3; 131.97136292 -138.35580002 106.76303877 -148.78409573; 0.15317078 0.1514807 0.13342001 0.13230305
0.5 0.3; 131.97434633 -138.33138818 106.70576336 -148.76617562; 0.15317963 0.15146976 0.13341496 0.13231844
0.5 0.3; 131.97732975 -138.30697635 106.64848795 -148.74825551; 0.15318847 0.15145882 0.13340992 0.13233384
0.5 0.3; 131.98031317 -138.28256451 106.59121254 -148.7303354; 0.15319731 0.15144788 0.13340487 0.13234923
0.5 0.3; 131.98329658 -138.25815268 106.53393714 -148.71241529; 0.15320615 0.15143694 0.13339983 0.13236462
0.5 0.3; 131.98628 -138.23374085 106.47666173 -148.69449518; 0.15321499 0.151426 0.13339478 0.13238002
0.5 0.3; 131.98926342 -138.20932901 106.41938632 -148.67657507; 0.15322383 0.15141507 0.13338974 0.13239541
0.5 0.3; 131.99224683 -138.18491718 106.36211091 -148.65865496; 0.15323267 0.15140413 0.13338469 0.1324108
0.5 0.3; 131.99523025 -138.16050535 106.30483551 -148.64073485; 0.15324151 0.15139319 0.13337965 0.1324262
0.5 0.3; 131.99821367 -138.13609351 106.2475601 -148.62281474; 0.15325035 0.15138225 0.1333746 0.13244159
0.5 0.3; 132.00119708 -138.11168168 106.19028469 -148.60489463; 0.15325919 0.15137131 0.13336956 0.13245698
0.5 0.3; 132.0041805 -138.08726984 106.13300928 -148.58697452; 0.15326803 0.15136037 0.13336451 0.13247238
0.5 0.3; 132.00716392 -138.06285801 106.07573388 -148.56905441; 0.15327687 0.15134943 0.13335947 0.13248777
0.5 0.3; 132.01014733 -138.03844618 106.01845847 -148.5511343; 0.15328571 0.15133849 0.13335442 0.13250317
0.5 0.3; 132.01313075 -138.01403434 105.96118306 -148.53321419; 0.15329455 0.15132755 0.13334937 0.13251856
0.5 0.3; 132.01611417 -137.98962251 105.90390765 -148.51529408; 0.15330339 0.15131661 0.13334433 0.13253395
0.5 0.3; 132.01909759 -137.96521068 105.84663225 -148.49737397; 0.15331223 0.15130567 0.13333928 0.13254935
0.5 0.3; 132.022081 -137.94079884 105.78935684 -148.47945386; 0.15332107 0.15129473 0.13333424 0.13256474
0.5 0.3; 132.02506442 -137.91638701 105.73208143 -148.46153375; 0.15332991 0.1512838 0.13332919 0.13258013
0.5 0.3; 132.02804784 -137.89197517 105.67480602 -148.44361364; 0.15333875 0.15127286 0.13332415 0.13259553
0.5 0.3; 132.03103125 -137.86756334 105.61753061 -148.42569352; 0.1533476 0.15126192 0.1333191 0.13261092
0.5 0.3; 132.03401467 -137.84315151 105.56025521 -148.40777341; 0.15335644 0.15125098 0.13331406 0.13262631
0.5 0.3; 132.03699809 -137.81873967 105.5029798 -148.3898533; 0.15336528 0.15124004 0.13330901 0.13264171
0.5 0.3; 132.0399815 -137.79432784 105.44570439 -148.37193319; 0.15337412 0.1512291 0.13330397 0.1326571
0.5 0.3; 132.04296492 -137.76991601 105.38842898 -148.35401308; 0.15338296 0.15121816 0.13329892 0.13267249
0.5 0.3; 132.04594834 -137.74550417 105.33115358 -148.33609297; 0.1533918 0.15120722 0.13329387 0.13268789
0.5 0.3; 132.04893175 -137.72109234 105.27387817 -148.31817286; 0.15340064 0.15119628 0.13328883 0.13270328
0.5 0.3; 132.05191517 -137.69668051 105.21660276 -148.30025275; 0.15340948 0.15118534 0.13328378 0.13271868
0.5 0.3; 132.05489859 -137.67226867 105.15932735 -148.28233264; 0.15341832 0.1511744 0.13327874 0.13273407
0.5 0.3; 132.057882 -137.64785684 105.10205195 -148.26441253; 0.15342716 0.15116347 0.13327369 0.13274946
0.5 0.3; 132.06086542 -137.623445 105.04477654 -148.24649242; 0.153436 0.15115253 0.13326865 0.13276486
0.5 0.3; 132.06384884 -137.59903317 104.98750113 -148.22857231; 0.15344484 0.15114159 0.1332636 0.13278025
0.5 0.3; 132.06683225 -137.57462134 104.93022572 -148.2106522; 0.15345368 0.15113065 0.13325856 0.13279564
0.5 0.3; 132.06981567 -137.5502095 104.87295031 -148.19273209; 0.15346252 0.15111971 0.13325351 0.13281104
0.5 0.3; 132.07279909 -137.52579767 104.81567491 -148.17481198; 0.15347136 0.15110877 0.13324847 0.13282643
0.5 0.3; 132.0757825 -137.50138584 104.7583995 -148.15689187; 0.1534802 0.15109783 0.13324342 0.13284182
0.5 0.3; 132.07876592 -137.476974 104.70112409 -148.13897176; 0.15348904 0.15108689 0.13323837 0.13285722
0.5 0.3; 132.08174934 -137.45256217 104.64384868 -148.12105165; 0.15349788 0.15107595 0.13323333 0.13287261
0.5 0.3; 132.08473275 -137.42815033 104.58657328 -148.10313154; 0.15350673 0.15106501 0.13322828 0.132888
0.5 0.3; 132.08771617 -137.4037385 104.52929787 -148.08521143; 0.15351557 0.15105407 0.13322324 0.1329034
0.5 0.3; 132.09069959 -137.37932667 104.47202246 -148.06729132; 0.15352441 0.15104313 0.13321819 0.13291879
0.5 0.3; 132.093683 -137.35491483 104.41474705 -148.04937121; 0.15353325 0.1510322 0.13321315 0.13293419
0.5 0.3; 132.09666642 -137.330503 104.35747165 -148.0314511; 0.15354209 0.15102126 0.1332081 0.13294958
0.5 0.3; 132.09964984 -137.30609117 104.30019624 -148.01353099; 0.15355093 0.15101032 0.13320306 0.13296497
0.5 0.3; 132.10263325 -137.28167933 104.24292083 -147.99561087; 0.15355977 0.15099938 0.13319801 0.13298037
0.5 0.3; 132.10561667 -137.2572675 104.18564542 -147.97769076; 0.15356861 0.15098844 0.13319297 0.13299576
0.5 0.3; 132.10860009 -137.23285567 104.12837002 -147.95977065; 0.15357745 0.1509775 0.13318792 0.13301115
0.5 0.3; 132.11158351 -137.20844383 104.07109461 -147.94185054; 0.15358629 0.15096656 0.13318288 0.13302655
0.5 0.3; 132.11456692 -137.184032 104.0138192 -147.92393043; 0.15359513 0.15095562 0.13317783 0.13304194
0.5 0.3; 132.11755034 -137.15962016 103.95654379 -147.90601032; 0.15360397 0.15094468 0.13317278 0.13305733
0.5 0.3; 132.12053376 -137.13520833 103.89926838 -147.88809021; 0.15361281 0.15093374 0.13316774 0.13307273
0.5 0.3; 132.12351717 -137.1107965 103.84199298 -147.8701701; 0.15362165 0.1509228 0.13316269 0.13308812
0.5 0.3; 132.12650059 -137.08638466 103.78471757 -147.85224999; 0.15363049 0.15091187 0.13315765 0.13310351
0.5 0.3; 132.12948401 -137.06197283 103.72744216 -147.83432988; 0.15363933 0.15090093 0.1331526 0.13311891
0.5 0.3; 132.13246742 -137.037561 103.67016675 -147.81640977; 0.15364817 0.15088999 0.13314756 0.1331343
0.5 0.3; 132.13545084 -137.01314916 103.61289135 -147.79848966; 0.15365701 0.15087905 0.13314251 0.1331497
0.5 0.3; 132.13843426 -136.98873733 103.55561594 -147.78056955; 0.15366585 0.15086811 0.13313747 0.13316509
0.5 0.3; 132.14141767 -136.96432549 103.49834053 -147.76264944; 0.1536747 0.15085717 0.13313242 0.13318048
0.5 0.3; 132.14440109 -136.93991366 103.44106512 -147.74472933; 0.15368354 0.15084623 0.13312738 0.13319588
0.5 0.3; 132.14738451 -136.91550183 103.38378972 -147.72680922; 0.15369238 0.15083529 0.13312233 0.13321127
0.5 0.3; 132.15036792 -136.89108999 103.32651431 -147.70888911; 0.15370122 0.15082435 0.13311728 0.13322666
0.5 0.3; 132.15335134 -136.86667816 103.2692389 -147.690969; 0.15371006 0.15081341 0.13311224 0.13324206
0.5 0.3; 132.15633476 -136.84226633 103.21196349 -147.67304889; 0.1537189 0.15080247 0.13310719 0.13325745
0.5 0.3; 132.15931817 -136.81785449 103.15468808 -147.65512878; 0.15372774 0.15079153 0.13310215 0.13327284
0.5 0.3; 132.16230159 -136.79344266 103.09741268 -147.63720867; 0.15373658 0.1507806 0.1330971 0.13328824
0.5 0.3; 132.16528501 -136.76903083 103.04013727 -147.61928856; 0.15374542 0.15076966 0.13309206 0.13330363
0.5 0.3; 132.16826842 -136.74461899 102.98286186 -147.60136845; 0.15375426 0.15075872 0.13308701 0.13331903
0.5 0.3; 132.17125184 -136.72020716 102.92558645 -147.58344834; 0.1537631 0.15074778 0.13308197 0.13333442
0.5 0.3; 132.17423526 -136.69579532 102.86831105 -147.56552822; 0.15377194 0.15073684 0.13307692 0.13334981
0.5 0.3; 132.17721867 -136.67138349 102.81103564 -147.54760811; 0.15378078 0.1507259 0.13307188 0.13336521
0.5 0.3; 132.18020209 -136.64697166 102.75376023 -147.529688; 0.15378962 0.15071496 0.13306683 0.1333806
0.5 0.3; 132.18318551 -136.62255982 102.69648482 -147.51176789; 0.15379846 0.15070402 0.13306178 0.13339599
0.5 0.3; 132.18616892 -136.59814799 102.63920942 -147.49384778; 0.1538073 0.15069308 0.13305674 0.13341139
0.5 0.3; 132.18915234 -136.57373616 102.58193401 -147.47592767; 0.15381614 0.15068214 0.13305169 0.13342678
0.5 0.3; 132.19213576 -136.54932432 102.5246586 -147.45800756; 0.15382498 0.1506712 0.13304665 0.13344217
0.5 0.3; 132.19511917 -136.52491249 102.46738319 -147.44008745; 0.15383382 0.15066027 0.1330416 0.13345757
0.5 0.3; 132.19810259 -136.50050065 102.41010779 -147.42216734; 0.15384267 0.15064933 0.13303656 0.13347296
0.5 0.3; 132.20108601 -136.47608882 102.35283238 -147.40424723; 0.15385151 0.15063839 0.13303151 0.13348835
0.5 0.3; 132.20406943 -136.45167699 102.29555697 -147.38632712; 0.15386035 0.15062745 0.13302647 0.13350375
0.5 0.3; 132.20705284 -136.42726515 102.23828156 -147.36840701; 0.15386919 0.15061651 0.13302142 0.13351914
0.5 0.3; 132.21003626 -136.40285332 102.18100615 -147.3504869; 0.15387803 0.15060557 0.13301638 0.13353454
0.5 0.3; 132.21301968 -136.37844149 102.12373075 -147.33256679; 0.15388687 0.15059463 0.13301133 0.13354993
0.5 0.3; 132.21600309 -136.35402965 102.06645534 -147.31464668; 0.15389571 0.15058369 0.13300629 0.13356532
0.5 0.3; 132.21898651 -136.32961782 102.00917993 -147.29672657; 0.15390455 0.15057275 0.13300124 0.13358072
0.5 0.3; 132.22196993 -136.30520598 101.95190452 -147.27880646; 0.15391339 0.15056181 0.13299619 0.13359611
0.5 0.3; 132.22495334 -136.28079415 101.89462912 -147.26088635; 0.15392223 0.15055087 0.13299115 0.1336115
0.5 0.3; 132.22793676 -136.25638232 101.83735371 -147.24296624; 0.15393107 0.15053993 0.1329861 0.1336269
0.5 0.3; 132.23092018 -136.23197048 101.7800783 -147.22504613; 0.15393991 0.150529 0.13298106 0.13364229
0.5 0.3; 132.23390359 -136.20755865 101.72280289 -147.20712602; 0.15394875 0.15051806 0.13297601 0.13365768
0.5 0.3; 132.23688701 -136.18314682 101.66552749 -147.18920591; 0.15395759 0.15050712 0.13297097 0.13367308
0.5 0.3; 132.23987043 -136.15873498 101.60825208 -147.1712858; 0.15396643 0.15049618 0.13296592 0.13368847
